,AABA,AAL,AAPL,ADBE,ADI,ADP,ADSK,ALGN,ALXN,AMAT,AMGN,AMTD,AMZN,ASML,ATVI,AVGO,BATRA,BATRK,BIDU,CELG,CERN,CHTR,CMCSA,CME,COST,CSCO,CSX,CTRP,CTSH,DISH,DLTR,EA,EBAY,EQIX,ERIC,ESRX,EXPE,FB,FISV,FITB,FOX,GILD,GOOG,GOOGL,IBKR,ILMN,INCY,INTC,INTU,ISRG,JD,KHC,LRCX,LSXMA,LSXMK,MAR,MCHP,MDLZ,MNST,MSFT,MU,MYL,NFLX,NTES,NTRS,NVDA,NXPI,ORLY,PAYX,PCAR,PCLN,PFF,PYPL,QCOM,QQQ,REGN,ROST,RYAAY,SBAC,SBUX,SHPG,SIRI,SWKS,TMUS,TROW,TSLA,TXN,VCSH,VOD,VRTX,WB,WBA,WDAY,WDC,WLTW,WPPGY,XLNX,ABBV,ABEV,ABT,ACN,AXP,AZN,BA,BABA,BAC,BBL,BHP,BLK,BMY,BNS,BP,BTI,BUD,C,CAT,CHL,CVS,CVX,DCM,DEO,DIS,DWDP,GE,GS,GSK,HD,HDB,HON,HSBC,IBM,ING,ISF,ITUB,JNJ,JPM,KO,LFC,LLY,LMT,MA,MCD,MDT,MMM,MO,MRK,MS,MTU,NEE,NKE,NVO,NVS,ORCL,PEP,PFE,PG,PM,PTR,RIO,RY,SAN,SAP,SLB,SNP,SNY,T,TD,TM,TMO,TOT,TSM,UL,UN,UNH,UNP,UPS,USB,UTX,V,VZ,WBK,WFC,WMT,XOM
EBAY,0.55723392,0.546378301,0.443222542,0.712412896,0.302237383,0.203312888,0.651729463,0.851090311,0.221852688,0.682743819,0.186346956,0.285555959,0.727103276,0.434205536,0.36673654,0.604358696,0.327228602,0.291046153,0.44808801,0.710804817,0.43268753,0.43922036,0.440460754,0.657722124,0.842751467,0.684344465,0.260531475,0.347876728,0.209277805,0.610055822,0.759078686,0.293826688,0,0.317324345,0.341344714,0.409169013,0.489798723,0.381696298,0.395174918,0.17473448,0.856497778,0.225187081,0.572039743,0.509199292,0.549465397,0.563242302,0.392435259,0.259444995,0.58780947,0.824878265,0.525504673,0.727023951,0.694159494,0.261553359,0.269665174,0.720321729,0.214593485,0.746354187,0.862771789,0.309500065,0.731961268,0.44483619,0.240890257,0.781725066,0.41448392,0.681254596,0.23548867,0.651353423,0.697411619,0.167759732,0.146661669,0.433750736,0.758596007,0.835089177,0.702798574,0.2385863,0.737255635,0.723795253,0.762271602,0.465318023,0.393270084,0.410437879,0.263820486,0.477778938,0.671398831,0.293334168,0.586419086,0.237021119,0.784002753,0.3846616,0.874772593,0.732677855,0.575106431,0.567582975,0.280498334,0.1710076,0.249224748,0.654177342,0.397417978,0.730808281,0.761180295,0.123700481,0.175366167,0.570921915,0.569393883,0.153433169,0.259711418,0.258767048,0.500677702,0.291252393,0.616237964,0.160486754,0.667431059,0.16557277,0.131574667,0.524012483,0.417842911,0.759488658,0.346080891,0.821372153,0.531758521,0.75391901,0.255907894,0.154542877,0.238851468,0.193197203,0.652840033,0.668274416,0.727949934,0.441212811,0.255639454,0.220006351,0.665487415,0.460243967,0.227355585,0.157917285,0.354256026,0.390365134,0.560215706,0.662750851,0.649532708,0.423377832,0.482385173,0.429546231,0.671722579,0.214290917,0.174555876,0.274714749,0.673387844,0.745588824,0.708944659,0.599418762,0.134703419,0.871284261,0.506137233,0.84474028,0.291733199,0.303209072,0.254247908,0.408008094,0.215229443,0.339202368,0.187649261,0.150765935,0.251509092,0.723591773,0.664721338,0.453874942,0.364951248,0.277486181,0.412032718,0.378459171,0.380148665,0.483354855,0.414503515,0.192952598,0.495459481,0.099633983,0.43211496,0.245633122,0.181873918,0.115535331,0.766414398,0.125237572
EQIX,0.377844252,0.497799914,0.192744973,0.344440887,0.460100571,0.42480152,0.573549144,0.447063717,0.413139733,0.492947776,0.416452423,0.475104682,0.525273372,0.347439504,0.496911789,0.327681829,0.475565191,0.429766476,0.334279512,0.521608236,0.434400229,0.330727064,0.351145686,0.403274983,0.416204661,0.615970738,0.333066261,0.439086835,0.455217062,0.242997408,0.509295578,0.468017194,0.317324345,0,0.425588384,0.478084468,0.416124689,0.444041875,0.348963683,0.427061552,0.497041856,0.456510303,0.410413722,0.385117845,0.357649248,0.373334392,0.531395916,0.237892609,0.430599007,0.435524881,0.222333302,0.319001911,0.477204125,0.513781992,0.505089066,0.569443864,0.397466221,0.48438435,0.344874767,0.304824624,0.568646881,0.328831518,0.370473121,0.457329237,0.466235801,0.324678694,0.401688701,0.472780263,0.36775338,0.365225331,0.399914409,0.484865308,0.491216208,0.431181357,0.41047084,0.377889411,0.62115899,0.556087431,0.342551789,0.171602288,0.482904372,0.481003662,0.394347646,0.554992002,0.502858248,0.493507608,0.314987272,0.418581843,0.414816696,0.260101514,0.440316542,0.292723345,0.544805872,0.488910887,0.405550439,0.334727319,0.434288717,0.264587938,0.487780321,0.378591224,0.551097689,0.279707132,0.333100679,0.321513374,0.401608742,0.301083871,0.217048802,0.183001174,0.399464377,0.261035081,0.367238072,0.246857665,0.46415082,0.360669889,0.349162302,0.377727457,0.410345836,0.403168722,0.250456377,0.496040148,0.526260155,0.321503887,0.388139843,0.404727214,0.345648207,0.386119629,0.545884307,0.425609716,0.516628377,0.510084705,0.449058168,0.429363916,0.556560493,0.508150732,0.352884386,0.378057776,0.335074736,0.243607045,0.416915629,0.391860311,0.526269848,0.33179913,0.452594696,0.429381836,0.279282793,0.290868143,0.371758976,0.44759645,0.418172447,0.62097701,0.615199641,0.406266527,0.406053096,0.448294178,0.33322655,0.392007981,0.503709654,0.160199995,0.202484139,0.259374444,0.386967841,0.39214317,0.332814003,0.340715717,0.410562799,0.460465774,0.424904767,0.349183164,0.410465379,0.324564671,0.485708907,0.365319285,0.381181425,0.32959037,0.315066623,0.395022754,0.343450741,0.353592924,0.31711611,0.450806264,0.378430116,0.331326092,0.567312914,0.357379048
ERIC,0.235327957,0.214231241,0.270986156,0.388419003,0.486473857,0.541026386,0.310897206,0.48331098,0.521308773,0.328226607,0.468560267,0.295706664,0.412537392,0.185259817,0.271514748,0.289929768,0.389273005,0.385294163,0.230811542,0.285914219,0.324617577,0.533305995,0.427212997,0.289208549,0.443744511,0.349316255,0.233898718,0.212678329,0.409098335,0.385350937,0.368746954,0.448999914,0.341344714,0.425588384,0,0.333205178,0.189652297,0.259501301,0.46638912,0.2134472,0.40313183,0.477043331,0.31759533,0.291441106,0.291079242,0.332845634,0.536901095,0.420509555,0.295561375,0.490628714,0.501943925,0.444555798,0.321578729,0.519093905,0.513213014,0.326791919,0.470794652,0.351281719,0.399949137,0.240388219,0.373154152,0.462438631,0.213988416,0.413222623,0.213689741,0.402070881,0.557954379,0.307423487,0.398060504,0.429036675,0.363592925,0.259795676,0.413919473,0.523566851,0.352475057,0.47675037,0.402792418,0.368326156,0.475037372,0.512406887,0.210174039,0.299196038,0.466391432,0.191723678,0.319327584,0.318500858,0.308874622,0.387841428,0.362846577,0.355697304,0.447081106,0.42603053,0.243547643,0.335271537,0.500960866,0.359664128,0.333294386,0.44093091,0.229132459,0.388296993,0.393390787,0.327942934,0.235678505,0.275433072,0.26625646,0.356580199,0.258620613,0.303977663,0.179552469,0.294242338,0.40420266,0.285621621,0.347309162,0.310494639,0.398212221,0.25776349,0.179504903,0.422284681,0.254528878,0.466213924,0.275978652,0.507851725,0.356732702,0.420581572,0.426055516,0.280664668,0.315524062,0.299008438,0.386284191,0.294530605,0.278274498,0.419521991,0.321192134,0.268904344,0.257106529,0.364165665,0.335308394,0.364687246,0.268289657,0.342693737,0.349161037,0.250878515,0.247407327,0.246468605,0.314483236,0.331091728,0.279268921,0.215319263,0.305838864,0.38350034,0.319004281,0.287502582,0.476676124,0.38462851,0.269519056,0.385229934,0.440814672,0.335520255,0.231002754,0.306782822,0.36620475,0.18147127,0.371042343,0.280226744,0.294708949,0.308600139,0.346132786,0.201934977,0.204202166,0.153504093,0.351710235,0.322185383,0.292031278,0.286068747,0.261116847,0.41029526,0.240916497,0.400455944,0.225747117,0.251776583,0.481790989,0.415152768,0.40868536,0.363513653
ESRX,0.383828247,0.320448586,0.460158089,0.514628884,0.438195297,0.494464166,0.380873957,0.474347215,0.571934367,0.299417628,0.514586498,0.385168887,0.486074356,0.352982748,0.377206376,0.454173151,0.405401272,0.414061136,0.336412589,0.321778284,0.372246174,0.463527116,0.353145438,0.442352588,0.468377384,0.385603133,0.349028463,0.238830122,0.458114951,0.391527547,0.450527644,0.556048788,0.409169013,0.478084468,0.333205178,0,0.373300463,0.265810565,0.296845641,0.327807775,0.443845823,0.469713168,0.448925373,0.440394819,0.419151147,0.489205669,0.554338088,0.540670664,0.38664252,0.490514012,0.427636581,0.394565195,0.322452638,0.412307776,0.410721822,0.427729315,0.471800383,0.399109974,0.378233629,0.373127702,0.429679813,0.343011459,0.335208395,0.384639252,0.370144779,0.306732937,0.404115067,0.314079452,0.371207158,0.556462762,0.362116341,0.296145911,0.372749725,0.503319017,0.457216369,0.533632544,0.378574684,0.428141719,0.460394417,0.438763424,0.309221293,0.260364709,0.534063931,0.328950755,0.450316791,0.283006532,0.402884763,0.384193711,0.330943377,0.331261199,0.439495745,0.434305455,0.333343394,0.393618206,0.406390348,0.498212511,0.287563106,0.422697806,0.331719101,0.450521628,0.386122048,0.351662447,0.290491561,0.479639971,0.370519416,0.384677612,0.399930551,0.439501865,0.376785745,0.378558848,0.460908577,0.378183981,0.312445726,0.414735108,0.408298956,0.403646707,0.387865886,0.314567179,0.416688101,0.46942802,0.372888334,0.4126582,0.311881329,0.559617549,0.520486379,0.377636324,0.39329045,0.426578737,0.460069598,0.340551972,0.366039978,0.354934793,0.400519549,0.330614237,0.371221075,0.357131331,0.419271111,0.417145226,0.484210561,0.444576005,0.396591242,0.375086645,0.281528533,0.359806615,0.340433234,0.448509284,0.362094903,0.37618107,0.362388012,0.407469364,0.361018599,0.412524811,0.533175332,0.429560624,0.400655339,0.402330189,0.363275118,0.452004191,0.399264281,0.410437695,0.328696539,0.37440938,0.485413861,0.4060739,0.389530766,0.362113453,0.439572055,0.308388187,0.365774829,0.361964978,0.372000837,0.383547484,0.386015959,0.414728338,0.332137269,0.356189656,0.366714338,0.430744488,0.468681831,0.378207181,0.562067788,0.420277659,0.3469119,0.531006589
EXPE,0.216276291,0.16684274,0.286843391,0.278359552,0.53671087,0.550311972,0.190490997,0.295540644,0.581838012,0.253870026,0.575030077,0.360078212,0.26127619,0.225423145,0.241580381,0.185476176,0.372226268,0.380212568,0.157406501,0.214482376,0.242550004,0.566797614,0.455087845,0.215212415,0.318642187,0.257340807,0.320398097,0.267043319,0.485828482,0.378521579,0.230202589,0.53970405,0.489798723,0.416124689,0.189652297,0.373300463,0,0.241229202,0.527453951,0.288445975,0.262290292,0.467036073,0.282506076,0.262813827,0.201011101,0.244285158,0.632282166,0.529235824,0.354275297,0.314020932,0.485220979,0.332564911,0.211110531,0.507285505,0.50607142,0.174137625,0.506434207,0.230970031,0.333562448,0.214285709,0.206482017,0.485271183,0.293372931,0.248842085,0.241707313,0.299300663,0.579967698,0.233997386,0.324591704,0.543765987,0.46071247,0.206715358,0.256971439,0.372457781,0.254425313,0.570843267,0.23080441,0.236265991,0.335979034,0.489712094,0.227413655,0.339939797,0.542571063,0.170420177,0.168090176,0.380435455,0.25177077,0.439170112,0.27746683,0.346203677,0.279611308,0.346305379,0.1324627,0.264671545,0.56148351,0.476340431,0.429288275,0.342136011,0.189272032,0.215196738,0.210043062,0.475372322,0.335451236,0.249104241,0.193919247,0.457628937,0.332395424,0.391185874,0.17188713,0.259700299,0.380609328,0.370937569,0.239902813,0.379876435,0.485936681,0.326709875,0.241088671,0.284215386,0.345137973,0.276577833,0.200957693,0.405730915,0.413799903,0.53026378,0.536222897,0.349162148,0.211620099,0.203872357,0.219320302,0.287444857,0.249899437,0.442360186,0.206692317,0.252911962,0.383794639,0.441520281,0.495496241,0.409078755,0.243846473,0.264886728,0.221601567,0.2583409,0.226595716,0.225337114,0.247333437,0.455495435,0.377911333,0.198996563,0.248385311,0.206892032,0.182253618,0.191150424,0.569168733,0.261372628,0.227049577,0.290393319,0.425271345,0.450793559,0.333400499,0.325129535,0.373673865,0.184434544,0.611514915,0.429645348,0.314829595,0.219175503,0.210441072,0.283743436,0.17781863,0.275091808,0.372461964,0.229362597,0.244035906,0.245828959,0.295860265,0.404811254,0.227382641,0.495959584,0.267270157,0.237873931,0.571584508,0.497441753,0.28848352,0.44542249
FB,0.270775667,0.223194717,0.390814292,0.369598601,0.524397836,0.453881339,0.187564491,0.37002496,0.573357668,0.343317819,0.521139296,0.39551223,0.29635674,0.247622888,0.312349562,0.279545986,0.420993893,0.430862765,0.226367778,0.279587564,0.167305078,0.562116815,0.468086929,0.317570151,0.40330782,0.217768873,0.296040548,0.250197009,0.519803085,0.478333097,0.291925794,0.516447431,0.381696298,0.444041875,0.259501301,0.265810565,0.241229202,0,0.478245416,0.269816851,0.389881795,0.464636128,0.253599738,0.272662325,0.20988323,0.244329581,0.621455035,0.474063506,0.425397476,0.401085376,0.550441095,0.41282682,0.289141184,0.491512542,0.482151438,0.271821643,0.500398311,0.321505378,0.354877712,0.290321975,0.28776659,0.457203277,0.288853104,0.360877581,0.26920492,0.398614886,0.487883365,0.235404371,0.321959569,0.479375581,0.414163136,0.156084094,0.273505737,0.450692432,0.288734582,0.504987383,0.267321113,0.275415437,0.438347887,0.517537937,0.274401426,0.394205567,0.520459818,0.227291468,0.251061471,0.345414061,0.342733565,0.471425069,0.272500155,0.419467602,0.421092948,0.440363595,0.200450898,0.345336842,0.558478552,0.425819214,0.395705055,0.398908015,0.230153748,0.327293184,0.261816659,0.373566072,0.30671739,0.358218974,0.256035571,0.354255103,0.376997479,0.380517178,0.240871319,0.296045947,0.46358662,0.399668008,0.266232523,0.379510239,0.354973905,0.33688453,0.22530232,0.338508592,0.436498207,0.356905134,0.190619174,0.462027659,0.37900266,0.517806826,0.476778954,0.403943219,0.226142878,0.252998506,0.270527864,0.220928451,0.288604346,0.406130211,0.21006498,0.212265502,0.434430169,0.350338791,0.438136435,0.486133695,0.258260399,0.289760482,0.201258772,0.225764502,0.263136256,0.187575917,0.371515797,0.426788458,0.388002434,0.237050928,0.28389524,0.2865702,0.222371927,0.242385169,0.453865392,0.364434079,0.286177753,0.365845546,0.410453959,0.372639681,0.381999667,0.382686871,0.297615094,0.239810049,0.415281374,0.43353533,0.361206441,0.26907263,0.309713715,0.270770428,0.255041438,0.322433685,0.384142787,0.239844851,0.212500773,0.291371622,0.310928289,0.341554068,0.278245124,0.405680385,0.297920025,0.260084115,0.481319699,0.398436643,0.31118123,0.47959117
FISV,0.49880849,0.524231303,0.40368668,0.441637832,0.444054413,0.400076822,0.50245043,0.418507968,0.472287718,0.355339353,0.407402606,0.312833806,0.484402867,0.481287108,0.393465949,0.48196667,0.425714015,0.414737261,0.47546221,0.400597292,0.512723283,0.446717797,0.327720738,0.49064351,0.423075397,0.515864724,0.377797323,0.241453898,0.410259154,0.360077081,0.50977205,0.462534259,0.395174918,0.348963683,0.46638912,0.296845641,0.527453951,0.478245416,0,0.355243889,0.43736759,0.392391937,0.485983032,0.468745622,0.544387476,0.469613726,0.465885846,0.422823853,0.406521423,0.443789502,0.361353874,0.37352392,0.31897965,0.374368827,0.396473073,0.488848356,0.433619938,0.460810482,0.393659591,0.400736793,0.51027308,0.226045057,0.401420679,0.40186443,0.416387791,0.326872319,0.345671052,0.336921042,0.30627407,0.464875529,0.283115732,0.466930262,0.489732259,0.406521523,0.499560031,0.478225265,0.523249529,0.550683782,0.410288937,0.349035354,0.392568971,0.24994459,0.442420902,0.44458776,0.527346413,0.230696637,0.445229045,0.380527724,0.414927469,0.271361602,0.408513167,0.356238768,0.526241794,0.502642429,0.323536712,0.478265605,0.325999261,0.394614288,0.457887377,0.474212108,0.477888536,0.361584218,0.306518198,0.445004746,0.472402117,0.35656044,0.381272977,0.389075297,0.511984873,0.407417734,0.36281886,0.402731596,0.370063706,0.383327924,0.405212985,0.460049336,0.457978503,0.38783612,0.43601735,0.49178331,0.462163148,0.369329695,0.350440837,0.520250249,0.45964844,0.372598422,0.499081878,0.538682959,0.507441565,0.474215486,0.380425904,0.394051461,0.478167452,0.452996491,0.435759272,0.288327542,0.393563998,0.491903473,0.457747986,0.466248547,0.472284839,0.463713145,0.390193695,0.477768498,0.337802897,0.445161634,0.341232468,0.455187283,0.311156815,0.505554032,0.530761987,0.543677405,0.462190079,0.436371151,0.422816185,0.402998918,0.343198078,0.305311492,0.404838928,0.369537285,0.380354971,0.466325066,0.452648267,0.460713519,0.389875116,0.434694346,0.487976064,0.447913974,0.408587906,0.436283138,0.515772883,0.478294603,0.49534063,0.44342433,0.410062359,0.346697548,0.487082839,0.41016143,0.475600017,0.369338442,0.449222791,0.367860605,0.476351566,0.469760493
FITB,0.390675623,0.346199443,0.416152078,0.56062354,0.330907548,0.286360195,0.398249521,0.597815796,0.350018918,0.484557457,0.287295647,0.216110704,0.509574719,0.331890918,0.22087747,0.508513962,0.329750758,0.301963946,0.348387042,0.414854314,0.340752012,0.506727526,0.446052282,0.435961317,0.580660192,0.462851462,0.214569874,0.260415588,0.300031677,0.598280031,0.516430835,0.417484142,0.17473448,0.427061552,0.2134472,0.327807775,0.288445975,0.269816851,0.355243889,0,0.491170325,0.301629823,0.504413129,0.456428944,0.400182233,0.450883823,0.42685924,0.378732762,0.586619379,0.584360983,0.596522086,0.563068172,0.441744854,0.307623326,0.324373122,0.446877409,0.244455349,0.458827774,0.550917381,0.328780122,0.486457279,0.376802877,0.179969342,0.506689638,0.303597173,0.549383125,0.296195252,0.445455944,0.516087731,0.332427771,0.196299372,0.271897529,0.515365392,0.636910787,0.540714682,0.274141392,0.472070019,0.481789468,0.625239356,0.595376046,0.272545128,0.312951721,0.315088307,0.360943878,0.460740556,0.222947214,0.484630423,0.272948555,0.448244651,0.321515144,0.533605075,0.553752867,0.363311669,0.448613261,0.372949531,0.278170494,0.283421057,0.601925686,0.261511457,0.513866859,0.499774514,0.20294935,0.207740795,0.424479443,0.397689361,0.166212396,0.330993439,0.364118162,0.345827177,0.302623955,0.590223076,0.203693335,0.474231432,0.197282792,0.174307445,0.39944405,0.363464498,0.536126304,0.360845614,0.557984716,0.386232432,0.617386723,0.225130286,0.251779652,0.29997843,0.207722733,0.445676913,0.456861771,0.508636471,0.27616071,0.228441642,0.229184304,0.426247191,0.263513299,0.273537567,0.17577689,0.434515073,0.417527893,0.44770974,0.520891005,0.476284919,0.327819824,0.292211285,0.350626388,0.456352015,0.300710478,0.139859749,0.205118304,0.399553524,0.500572126,0.484515934,0.440011236,0.238076097,0.517153746,0.380145843,0.519967427,0.32707376,0.356933606,0.340377127,0.399697864,0.214337356,0.2612421,0.330663789,0.219322115,0.300170483,0.399600332,0.499819288,0.379804615,0.30869565,0.31674492,0.439999256,0.297000953,0.299079991,0.427414456,0.387812348,0.210436613,0.333398938,0.181771852,0.418939238,0.215497383,0.328586625,0.187395249,0.465893662,0.220353237
FOX,0.220453354,0.273395573,0.304003265,0.181324893,0.690526565,0.742078044,0.280123383,0.160955395,0.809946487,0.248742004,0.801959754,0.536632856,0.184335037,0.263665395,0.322377316,0.251315311,0.58850857,0.64295167,0.308640354,0.211230501,0.310642142,0.477347931,0.439896131,0.172757356,0.156782914,0.248921809,0.557680111,0.365641853,0.709496759,0.290331653,0.116052781,0.779323049,0.856497778,0.497041856,0.40313183,0.443845823,0.262290292,0.389881795,0.43736759,0.491170325,0,0.726158926,0.227262362,0.242349867,0.191777866,0.21622594,0.754804665,0.568157393,0.275190909,0.13897071,0.33026984,0.249262761,0.196240489,0.680405471,0.710413701,0.162609998,0.758622827,0.228510987,0.200398715,0.496071348,0.145229723,0.401355266,0.535959108,0.112257191,0.367461064,0.215673417,0.777179986,0.224001097,0.265196007,0.817990687,0.67138745,0.284807227,0.151278518,0.148130505,0.145318666,0.800629289,0.165960748,0.201891077,0.196698283,0.274822752,0.407943942,0.389257866,0.778027814,0.337575934,0.182929891,0.398380442,0.238460175,0.722611598,0.186430727,0.462539063,0.117542536,0.14711534,0.284626592,0.31663708,0.620454942,0.8090521,0.644139922,0.21488616,0.315592956,0.144200347,0.155941169,0.765393031,0.591214792,0.163520708,0.258778382,0.752450418,0.448433051,0.446642491,0.281158136,0.424402096,0.235677332,0.661430479,0.236225795,0.772117284,0.79336644,0.321157292,0.326289487,0.231383528,0.468282758,0.106104174,0.28648241,0.192022277,0.625655915,0.877732056,0.795677358,0.677826008,0.187790558,0.194819102,0.14741991,0.367081069,0.525675177,0.655491204,0.23876563,0.321346731,0.734793906,0.687144853,0.484469203,0.443886352,0.259027303,0.158171214,0.236591371,0.347628305,0.280959874,0.444051652,0.178333994,0.627957288,0.647052137,0.509015882,0.245849323,0.126663845,0.191852009,0.226060396,0.86713005,0.125939586,0.244071568,0.150662111,0.546538592,0.460470118,0.452267946,0.369473378,0.579747151,0.394569507,0.714936831,0.823348887,0.605537682,0.162990844,0.138679727,0.331580382,0.488523962,0.482184179,0.541066032,0.319725908,0.369889719,0.310599323,0.342774231,0.607855967,0.271907911,0.849910708,0.273762766,0.408499608,0.841227338,0.791465641,0.137987654,0.86717293
GILD,0.625500776,0.523078332,0.549394252,0.631018434,0.33482132,0.14909059,0.617290882,0.711478848,0.164544973,0.604235766,0.211728529,0.269213101,0.652799414,0.502233332,0.435721395,0.631523275,0.156038544,0.156924581,0.439001507,0.640328574,0.468995404,0.471144454,0.372157957,0.627219103,0.701015326,0.668749605,0.34101638,0.44988917,0.200940605,0.622495746,0.653678312,0.205109185,0.225187081,0.456510303,0.477043331,0.469713168,0.467036073,0.464636128,0.392391937,0.301629823,0.726158926,0,0.579878316,0.586469721,0.588153321,0.538016372,0.237235265,0.313833762,0.578279797,0.716260343,0.544342652,0.638750163,0.63065364,0.209641938,0.232377677,0.687428622,0.199647745,0.679727765,0.781890703,0.433388392,0.684563699,0.3653383,0.33412073,0.700299519,0.402176167,0.637271771,0.213455344,0.583744164,0.623999631,0.218004435,0.303748153,0.488649675,0.705733443,0.733641682,0.651121864,0.290083456,0.690548244,0.6740182,0.701602067,0.519673642,0.415559987,0.389928446,0.281800482,0.462280152,0.638032489,0.40177744,0.623059362,0.206063696,0.73944333,0.358613384,0.750892504,0.647440792,0.526559526,0.504899737,0.3414294,0.161876316,0.316218422,0.643019375,0.411071907,0.65663526,0.678569237,0.242736647,0.253812177,0.606050053,0.556850033,0.211424799,0.402728582,0.414882472,0.517437031,0.380486825,0.596532995,0.2948446,0.653579123,0.186249384,0.195240902,0.553050975,0.483261341,0.678709307,0.467428532,0.716788174,0.500868739,0.715583155,0.268262398,0.255511284,0.242474356,0.242692535,0.632912429,0.60973537,0.63844452,0.433811501,0.259998183,0.1901044,0.632151785,0.473344323,0.320421075,0.1969348,0.421435782,0.424975285,0.534702529,0.658623753,0.602158304,0.552545339,0.481246422,0.462778747,0.561981292,0.347075886,0.261746543,0.344062175,0.571477991,0.697525178,0.622817904,0.605356459,0.210689331,0.784912095,0.560813645,0.754972985,0.196210243,0.492290857,0.424371273,0.500158457,0.236412581,0.376140613,0.334613373,0.31916029,0.211526403,0.690666991,0.617687466,0.540245106,0.355441901,0.46502521,0.417459304,0.410911684,0.374537897,0.543375161,0.489387786,0.160765281,0.540169508,0.238999655,0.521312002,0.35598283,0.177818873,0.189731604,0.719540633,0.231694354
GOOG,0.238650342,0.266089689,0.259070159,0.218452039,0.568703698,0.569449635,0.223215065,0.236436922,0.595794252,0.294156832,0.56203183,0.515183457,0.189328589,0.255885164,0.437179983,0.210226056,0.546589055,0.559153559,0.277372539,0.27662205,0.279595004,0.482235721,0.48234675,0.220781803,0.294864195,0.209957056,0.378479953,0.365323813,0.542468108,0.373363222,0.222454179,0.572798936,0.572039743,0.410413722,0.31759533,0.448925373,0.282506076,0.253599738,0.485983032,0.504413129,0.227262362,0.579878316,0,0.056497108,0.224703826,0.146561366,0.592741593,0.430790167,0.306939361,0.212804772,0.387942286,0.347913571,0.313855358,0.572465327,0.565001876,0.241011905,0.619744118,0.307788254,0.346151582,0.30845114,0.321280141,0.440520515,0.401495531,0.251803951,0.291720315,0.30509856,0.640812587,0.30569396,0.309977983,0.565583136,0.673534888,0.281683288,0.222596768,0.303522406,0.168229573,0.541652928,0.3209005,0.275035146,0.274373989,0.401520076,0.371152663,0.519167831,0.553013185,0.292938442,0.205069287,0.493574109,0.246313252,0.500127109,0.294676029,0.449621253,0.267887091,0.313338767,0.227016186,0.381351424,0.543880103,0.492795013,0.48890047,0.268715724,0.334034375,0.232255506,0.248203305,0.50007284,0.443317018,0.224005691,0.217309265,0.609668486,0.353825456,0.327313924,0.232436193,0.30200559,0.322433293,0.384176507,0.239148285,0.55517428,0.572309786,0.315124567,0.226537438,0.352832057,0.356153082,0.21637317,0.255685952,0.335682065,0.514477173,0.579332595,0.580177343,0.462351653,0.246258497,0.214980224,0.205778311,0.344302949,0.422068676,0.477718275,0.232447347,0.262885107,0.429984793,0.59791726,0.459801548,0.442962041,0.132292705,0.161322317,0.215479561,0.230259354,0.399737654,0.274326228,0.376902349,0.388812415,0.514170522,0.350625293,0.340251509,0.29218081,0.270668581,0.205883435,0.593791983,0.258883446,0.274462919,0.307722169,0.506731524,0.333616305,0.34768269,0.361843427,0.466279411,0.331091094,0.515574313,0.485001829,0.443551791,0.272769776,0.182559671,0.250696865,0.3274088,0.247098597,0.450098568,0.20717415,0.238049275,0.245047093,0.290393121,0.50919252,0.150056817,0.545805261,0.179556432,0.422776144,0.609396799,0.607524754,0.294130045,0.56379154
